Order_ID;Customer_ID;Product_ID;Order_Date;Qty;Discount;Channel;Campaign
O00432;C0211;P041;2025-06-16;2;0,23;Tokopedia;11.11
O00433;C0038;P063;2025-06-09;3;0,16;Shopee;12.12
O00434;C0206;P240;2025-10-09;5;0,21;Shopee;11.11
O00435;C0719;P139;2025-08-24;1;0,15;App;12.12
O00436;C0230;P210;2024-10-28;2;0,02;Website;None
O00437;C0546;P241;2025-03-12;2;0,02;Website;11.11
O00438;C0052;P066;2024-12-24;1;0,23;Shopee;12.12
O00439;C0324;P074;2025-12-12;5;0,19;Website;11.11
O00440;C0917;P075;2024-02-20;3;0,38;Website;11.11
O00441;C0375;P285;2024-05-21;1;0,14;Website;Ramadhan
O00442;C0452;P134;2024-10-12;4;0,04;App;Ramadhan
O00443;C0615;P293;2025-03-14;1;0,36;App;None
O00444;C0146;P275;2025-01-01;4;0,1;App;None
O00445;C0254;P195;2025-11-18;5;0,18;App;11.11
O00446;C0587;P278;2024-01-05;2;0,13;Website;11.11
O00447;C0541;P284;2025-11-01;2;0,17;Tokopedia;11.11
O00448;C0111;P186;2024-09-10;5;0,27;Shopee;11.11
O00449;C0009;P129;2025-09-12;4;0,2;Tokopedia;12.12
O00450;C0748;P038;2025-03-27;4;0,29;App;12.12
O00451;C0607;P165;2025-04-03;2;0,24;Website;12.12
O00452;C0052;P184;2024-10-07;5;0,38;Tokopedia;11.11
O00453;C0999;P173;2024-03-11;5;0,09;App;11.11
O00454;C0231;P286;2025-07-20;3;0,35;App;12.12
O00455;C0960;P248;2025-02-25;3;0,06;Tokopedia;Ramadhan
O00456;C0547;P060;2024-03-21;1;0,36;Shopee;11.11
O00457;C0180;P187;2025-04-19;3;0,32;Website;12.12
O00458;C0963;P080;2024-09-03;4;0,36;Shopee;None
O00459;C0661;P036;2024-12-12;4;0,18;Website;Ramadhan
O00460;C0932;P107;2024-11-25;2;0,09;App;12.12
O00461;C0482;P050;2025-10-15;5;0,15;Shopee;None
O00462;C0357;P285;2024-01-08;3;0,13;Tokopedia;12.12
O00463;C0949;P131;2024-07-29;3;0,07;Website;Ramadhan
O00464;C0512;P113;2025-08-17;5;0,14;Shopee;Ramadhan
O00465;C0769;P212;2024-03-06;2;0,27;App;None
O00466;C0899;P107;2024-11-22;3;0,28;App;12.12
O00467;C0667;P011;2024-10-24;2;0,04;Website;Ramadhan
O00468;C0774;P111;2024-03-30;4;0,34;Website;Ramadhan
O00469;C0091;P241;2024-08-13;3;0,28;Tokopedia;11.11
O00470;C0834;P071;2024-07-16;5;0,22;Website;None
O00471;C0936;P269;2025-12-31;2;0,19;Shopee;11.11
O00472;C0454;P154;2025-04-01;5;0,23;Shopee;Ramadhan
O00473;C0949;P049;2024-08-19;3;0,33;App;None
O00474;C0355;P003;2025-12-31;1;0,36;Website;11.11
O00475;C0340;P248;2024-11-07;3;0,18;Website;12.12
O00476;C0561;P056;2024-07-27;1;0,35;Shopee;12.12
O00477;C0020;P273;2024-03-24;5;0,19;App;12.12
O00478;C0524;P146;2024-01-05;2;0,05;Shopee;Ramadhan
O00479;C0426;P297;2025-02-12;2;0,3;Tokopedia;12.12
O00480;C0646;P178;2024-02-25;5;0,01;App;11.11
O00481;C0927;P175;2024-12-07;1;0,21;App;11.11
O00482;C0037;P022;2024-03-13;1;0,08;App;None
O00483;C0251;P022;2024-06-08;5;0,16;Website;12.12
O00484;C0475;P070;2024-03-29;4;0,29;Tokopedia;12.12
O00485;C0402;P214;2024-05-11;3;0,07;Website;12.12
O00486;C0963;P053;2025-09-03;1;0,18;Website;12.12
O00487;C0549;P205;2025-09-26;4;0,26;Website;Ramadhan
O00488;C0250;P217;2025-07-22;3;0,28;Tokopedia;None
O00489;C0414;P071;2025-09-08;5;0,34;Shopee;None
O00490;C0472;P203;2024-05-18;5;0,2;Tokopedia;None
O00491;C0586;P053;2025-09-03;1;0,15;Shopee;None
O00492;C0871;P099;2024-10-13;1;0,3;App;11.11
O00493;C0098;P002;2024-03-10;1;0,26;App;12.12
O00494;C0680;P277;2025-05-21;5;0,04;Shopee;Ramadhan
O00495;C0337;P226;2025-08-01;1;0,34;Shopee;12.12
O00496;C0722;P245;2025-06-12;1;0,03;Website;Ramadhan
O00497;C0558;P050;2025-11-26;4;0,32;App;None
O00498;C0800;P128;2024-11-25;1;0,04;Shopee;11.11
O00499;C0518;P016;2025-06-25;5;0,26;Shopee;11.11
O00500;C0949;P239;2025-11-05;4;0,16;App;None
O00501;C0111;P137;2025-05-09;3;0,07;Tokopedia;None
O00502;C0376;P181;2025-03-05;1;0,32;Tokopedia;12.12
O00503;C0561;P291;2024-07-01;3;0,1;Website;Ramadhan
O00504;C0083;P076;2025-08-31;4;0,31;Tokopedia;None
O00505;C0483;P187;2025-06-15;5;0,29;Shopee;12.12
O00506;C0949;P041;2024-04-27;4;0;Shopee;12.12
O00507;C0412;P279;2025-05-06;5;0,2;Website;Ramadhan
O00508;C1000;P247;2024-06-06;5;0,38;Tokopedia;12.12
O00509;C0109;P272;2024-08-07;5;0,08;App;None
O00510;C0168;P295;2024-03-06;3;0,13;Shopee;12.12
O00511;C0621;P035;2025-08-17;4;0,14;Tokopedia;11.11
O00512;C0278;P296;2025-05-06;4;0,19;App;Ramadhan
O00513;C0821;P015;2025-04-15;2;0,05;Website;12.12
O00514;C0812;P126;2024-09-30;1;0,35;Tokopedia;11.11
O00515;C0671;P196;2025-12-11;1;0,29;Shopee;12.12
O00516;C0638;P249;2024-02-15;5;0,26;Website;None
O00517;C0463;P224;2024-07-08;3;0,32;App;Ramadhan
O00518;C0517;P187;2024-10-05;3;0,22;Tokopedia;Ramadhan
O00519;C0728;P037;2025-05-16;4;0,04;Tokopedia;None
O00520;C0531;P244;2024-11-13;4;0,05;Tokopedia;Ramadhan
O00521;C0277;P076;2024-03-07;4;0,25;Website;None
O00522;C0222;P121;2024-08-11;1;0,02;App;11.11
O00523;C0947;P130;2024-05-18;5;0,34;Shopee;11.11
O00524;C0637;P119;2024-04-14;4;0,26;Website;12.12
O00525;C0345;P123;2024-09-16;1;0,01;Shopee;11.11
O00526;C0006;P191;2025-07-23;5;0,14;Tokopedia;Ramadhan
O00527;C0118;P108;2025-06-18;1;0,06;Shopee;12.12
O00528;C0673;P192;2025-12-14;4;0,23;Tokopedia;11.11
O00529;C0154;P143;2025-01-01;4;0,18;Website;None
O00530;C0758;P163;2025-09-10;4;0,02;Tokopedia;12.12
O00531;C0903;P051;2024-02-14;1;0,01;App;Ramadhan
O00532;C0813;P175;2025-06-02;5;0,17;Shopee;Ramadhan
O00533;C0805;P080;2025-09-04;2;0,32;Shopee;11.11
O00534;C0011;P153;2025-04-29;4;0,11;Tokopedia;None
O00535;C0959;P164;2024-01-15;1;0,31;Tokopedia;Ramadhan
O00536;C0647;P283;2024-08-20;4;0,02;Tokopedia;Ramadhan
O00537;C0032;P166;2024-07-06;3;0,06;App;11.11
O00538;C0063;P217;2025-05-21;2;0,26;Shopee;12.12
O00539;C0585;P206;2025-06-06;5;0,11;Tokopedia;11.11
O00540;C0092;P212;2024-06-28;2;0,19;Website;12.12
O00541;C0586;P201;2024-06-05;1;0,24;Tokopedia;Ramadhan
O00542;C0509;P230;2024-07-11;3;0,05;App;None
O00543;C0981;P246;2024-01-17;4;0,29;Shopee;None
O00544;C0796;P124;2024-06-30;3;0,26;Shopee;12.12
O00545;C0795;P109;2025-10-26;4;0,13;Website;12.12
O00546;C0199;P186;2024-04-14;5;0,18;Tokopedia;11.11
O00547;C0453;P205;2025-09-12;5;0,07;Website;12.12
O00548;C0976;P193;2024-02-26;4;0,16;Tokopedia;Ramadhan
O00549;C0787;P129;2025-03-14;4;0,09;App;None
O00550;C0332;P145;2024-08-07;1;0,06;App;Ramadhan
O00551;C0258;P288;2024-07-20;4;0,32;App;11.11
O00552;C0508;P057;2024-04-30;1;0,26;App;11.11
O00553;C0498;P130;2025-03-22;2;0,38;Shopee;11.11
O00554;C0495;P035;2024-11-12;4;0,25;Shopee;None
O00555;C0005;P283;2024-09-01;2;0,25;Tokopedia;12.12
O00556;C0567;P181;2025-06-28;3;0,06;Shopee;Ramadhan
O00557;C0246;P237;2025-02-02;1;0,36;Tokopedia;11.11
O00558;C0761;P076;2025-03-21;4;0,32;Website;Ramadhan
O00559;C0311;P001;2024-10-01;2;0,2;Tokopedia;None
O00560;C0342;P198;2025-04-26;1;0,06;Shopee;Ramadhan
O00561;C0204;P053;2024-06-29;1;0,05;Shopee;12.12
O00562;C0106;P025;2024-02-14;3;0,27;Website;Ramadhan
O00563;C0334;P218;2024-12-02;5;0,28;Tokopedia;None
O00564;C0678;P169;2024-10-26;2;0,13;Shopee;11.11
O00565;C0464;P048;2025-08-28;2;0,32;Shopee;None
O00566;C0281;P161;2024-07-20;2;0,38;Website;12.12
O00567;C0467;P137;2025-08-21;2;0;Shopee;None
O00568;C0533;P002;2025-11-07;4;0,29;Shopee;11.11
O00569;C0097;P190;2025-05-07;5;0,04;App;12.12
O00570;C0695;P277;2025-09-23;4;0,03;Shopee;None
O00571;C0419;P194;2024-08-11;5;0,01;Shopee;None
O00572;C0976;P023;2025-04-24;2;0,22;Tokopedia;11.11
O00573;C0351;P089;2024-05-15;4;0,14;Shopee;Ramadhan
O00574;C0079;P026;2024-08-16;2;0,35;Website;Ramadhan
O00575;C0637;P114;2025-07-15;1;0,2;Shopee;None
O00576;C0062;P198;2024-11-26;5;0,1;Shopee;12.12
O00577;C0386;P029;2024-04-08;1;0,11;App;11.11
O00578;C0815;P085;2025-12-09;4;0,33;Tokopedia;11.11
O00579;C0905;P218;2024-11-01;5;0,03;Tokopedia;None
O00580;C0691;P267;2025-02-10;5;0,14;Website;Ramadhan
O00581;C0502;P181;2025-06-27;2;0,03;Shopee;Ramadhan
O00582;C0165;P100;2024-03-04;1;0,03;Website;Ramadhan
O00583;C0699;P251;2024-06-15;5;0,14;Shopee;None
O00584;C0874;P133;2025-07-16;5;0,22;Shopee;12.12
O00585;C0280;P251;2025-02-16;5;0,23;Shopee;11.11
O00586;C0090;P125;2024-06-22;1;0,02;App;11.11
O00587;C0917;P180;2024-10-15;4;0,13;App;11.11
O00588;C0032;P267;2025-09-17;1;0,21;Shopee;Ramadhan
O00589;C0820;P033;2025-10-11;3;0,08;Shopee;12.12
O00590;C0646;P050;2024-11-19;2;0,14;Website;12.12
O00591;C0258;P180;2025-04-17;3;0,19;Tokopedia;12.12
O00592;C0331;P170;2025-03-10;2;0,38;Tokopedia;None
O00593;C0995;P052;2024-06-07;2;0,04;Website;None
O00594;C0130;P058;2025-12-08;4;0,16;Website;Ramadhan
O00595;C0893;P187;2025-04-29;4;0,17;App;None
O00596;C0631;P135;2025-12-06;5;0,21;Shopee;11.11
O00597;C0606;P066;2025-11-22;1;0,25;Website;12.12
O00598;C0438;P082;2024-02-12;1;0,28;App;Ramadhan
O00599;C0347;P130;2024-09-11;3;0,08;Tokopedia;Ramadhan
O00600;C0534;P233;2025-03-04;4;0,38;App;11.11
O00601;C0033;P275;2025-12-29;1;0,15;Website;None
O00602;C0321;P054;2024-06-14;1;0,33;Website;None
O00603;C0376;P058;2025-09-29;4;0,11;Tokopedia;Ramadhan
O00604;C0017;P226;2025-10-03;1;0,04;Website;Ramadhan
O00605;C0767;P026;2025-03-24;5;0,05;Shopee;11.11
O00606;C0553;P265;2025-11-26;5;0,31;Website;12.12
O00607;C0120;P038;2025-04-02;3;0,24;Tokopedia;12.12
O00608;C0100;P070;2025-06-08;1;0,26;Tokopedia;Ramadhan
O00609;C0697;P097;2025-02-12;4;0,34;Tokopedia;12.12
O00610;C0056;P001;2025-07-06;5;0,08;Tokopedia;Ramadhan
O00611;C0229;P104;2024-08-07;5;0,19;Shopee;Ramadhan
O00612;C0098;P199;2025-06-03;1;0,24;Website;12.12
O00613;C0617;P220;2024-12-23;2;0,23;Website;Ramadhan
O00614;C0766;P232;2025-12-28;1;0,08;Shopee;11.11
O00615;C0068;P217;2025-10-13;2;0,05;Tokopedia;Ramadhan
O00616;C0906;P195;2025-12-23;3;0,26;Shopee;None
O00617;C0269;P247;2025-06-29;5;0,28;Tokopedia;Ramadhan
O00618;C0565;P137;2025-11-12;1;0,16;App;12.12
O00619;C0248;P019;2025-01-28;5;0,03;App;None
O00620;C0484;P006;2025-01-06;3;0,07;App;12.12
O00621;C0368;P111;2024-11-27;2;0,17;Tokopedia;Ramadhan
O00622;C0043;P056;2025-11-19;1;0,28;Tokopedia;Ramadhan
O00623;C0537;P277;2024-01-15;2;0,35;Shopee;Ramadhan
O00624;C0960;P086;2024-06-23;2;0,37;Tokopedia;Ramadhan
O00625;C0221;P111;2025-08-18;3;0,37;Tokopedia;11.11
O00626;C0585;P003;2025-02-20;3;0,34;Website;None
O00627;C0764;P144;2025-11-12;4;0,13;App;12.12
O00628;C0545;P025;2024-09-01;5;0,26;App;Ramadhan
O00629;C0875;P270;2024-01-27;4;0,17;Website;None
O00630;C0658;P160;2024-08-03;4;0,1;Website;12.12
O00631;C0908;P292;2024-06-27;5;0,33;Tokopedia;Ramadhan
O00632;C0781;P172;2025-08-03;3;0,01;App;12.12
O00633;C0808;P031;2024-08-29;1;0,02;Website;Ramadhan
O00634;C0771;P208;2025-03-30;4;0,31;App;None
O00635;C0165;P283;2025-07-02;4;0,02;Website;Ramadhan
O00636;C0339;P144;2025-02-20;1;0,39;Website;None
O00637;C0177;P083;2025-04-16;4;0,14;App;12.12
O00638;C0483;P282;2025-06-23;3;0,01;Tokopedia;11.11
O00639;C0249;P099;2025-09-25;2;0;Website;11.11
O00640;C0454;P101;2025-04-20;4;0,39;Tokopedia;12.12
O00641;C0632;P065;2024-01-14;1;0,25;Website;11.11
O00642;C0288;P087;2024-08-25;5;0,27;App;12.12
O00643;C0110;P208;2025-06-15;2;0,12;Website;11.11
O00644;C0642;P161;2025-01-22;4;0,38;Shopee;12.12
O00645;C0083;P199;2024-01-20;1;0,21;App;None
O00646;C0340;P100;2024-12-27;4;0,1;Website;Ramadhan
O00647;C0546;P263;2025-08-19;4;0,26;Website;None
O00648;C0896;P294;2025-05-03;4;0,37;Shopee;12.12
O00649;C0666;P246;2024-03-03;4;0,24;Website;Ramadhan
O00650;C0095;P296;2025-03-21;2;0,39;Tokopedia;Ramadhan
O00651;C0701;P128;2024-11-10;5;0,38;Shopee;None
O00652;C0161;P086;2024-05-18;4;0,31;Tokopedia;11.11
O00653;C0252;P027;2024-04-05;5;0,24;Shopee;None
O00654;C0726;P291;2024-11-30;4;0,33;Tokopedia;12.12
O00655;C0660;P187;2024-11-24;5;0,27;App;11.11
O00656;C0881;P029;2024-10-25;4;0,2;App;11.11
O00657;C0489;P282;2025-10-20;1;0,17;Shopee;11.11
O00658;C0248;P183;2024-08-31;1;0,2;Tokopedia;11.11
O00659;C0012;P272;2024-05-21;1;0,23;App;11.11
O00660;C0851;P292;2025-01-02;3;0,28;App;12.12
O00661;C0618;P112;2025-06-06;1;0,23;App;None
O00662;C0902;P290;2025-12-22;3;0,32;Website;Ramadhan
O00663;C0956;P114;2024-10-24;1;0,23;Shopee;Ramadhan
O00664;C0338;P125;2024-01-17;1;0,38;App;Ramadhan
O00665;C0789;P029;2024-02-07;5;0,18;Shopee;11.11
O00666;C0562;P163;2025-03-25;3;0,38;App;Ramadhan
O00667;C0417;P156;2025-01-16;2;0,04;Shopee;12.12
O00668;C0185;P075;2025-04-24;5;0,03;Tokopedia;None
O00669;C0325;P150;2024-12-05;1;0,35;Tokopedia;Ramadhan
O00670;C0116;P215;2024-11-27;3;0,27;Website;12.12
O00671;C0796;P267;2024-10-24;3;0,24;Shopee;12.12
O00672;C0324;P190;2024-08-23;4;0,28;Website;11.11
O00673;C0818;P246;2025-06-20;1;0,23;Shopee;Ramadhan
O00674;C0290;P216;2024-05-22;3;0,15;Website;Ramadhan
O00675;C0069;P029;2024-02-22;2;0,25;Shopee;None
O00676;C0691;P070;2025-12-28;2;0,25;Tokopedia;12.12
O00677;C0565;P104;2024-01-26;3;0,29;App;11.11
O00678;C0880;P030;2025-06-01;2;0,04;Shopee;Ramadhan
O00679;C0562;P118;2024-12-13;1;0,14;Tokopedia;None
O00680;C0671;P199;2024-09-29;1;0,35;Website;None
O00681;C0449;P204;2025-05-09;5;0,06;Website;11.11
O00682;C0105;P079;2024-02-14;4;0,13;Website;12.12
O00683;C0634;P162;2025-08-12;2;0,31;App;11.11
O00684;C0625;P026;2025-11-13;1;0,36;Website;11.11
O00685;C0321;P267;2024-08-11;2;0,31;App;Ramadhan
O00686;C0657;P138;2024-06-29;4;0,03;Tokopedia;11.11
O00687;C0866;P140;2024-04-25;1;0,13;App;Ramadhan
O00688;C0063;P131;2025-05-22;3;0,3;App;None
O00689;C0907;P196;2024-12-15;5;0,25;Tokopedia;11.11
O00690;C0868;P246;2025-04-02;3;0,24;Website;11.11
O00691;C0313;P133;2025-03-31;5;0,29;Tokopedia;12.12
O00692;C0770;P166;2024-06-18;2;0,1;Tokopedia;11.11
O00693;C0342;P237;2024-12-28;3;0,36;Shopee;12.12
O00694;C0603;P230;2025-07-24;3;0,19;Website;Ramadhan
O00695;C0680;P106;2024-02-20;4;0,03;App;11.11
O00696;C0636;P251;2025-03-30;4;0,08;Tokopedia;12.12
O00697;C0967;P210;2024-03-19;1;0,07;Tokopedia;None
O00698;C0554;P156;2024-02-08;3;0,26;Shopee;None
O00699;C0980;P184;2024-06-09;1;0,23;Website;Ramadhan
O00700;C0353;P080;2025-05-20;4;0,13;App;12.12
O00701;C0316;P176;2024-09-17;4;0,25;Website;None
O00702;C0683;P149;2025-09-29;5;0,16;Shopee;12.12
O00703;C0556;P212;2024-02-20;1;0,4;Shopee;Ramadhan
O00704;C0938;P022;2024-08-27;4;0,03;Shopee;None
O00705;C0997;P247;2024-05-10;1;0,24;Tokopedia;Ramadhan
O00706;C0013;P214;2024-11-11;3;0,25;Website;11.11
O00707;C0173;P274;2025-09-16;1;0,34;Shopee;Ramadhan
O00708;C0131;P096;2025-09-02;1;0,34;App;12.12
O00709;C0962;P025;2025-11-14;1;0,06;App;Ramadhan
O00710;C0425;P184;2024-09-28;2;0,2;App;11.11
O00711;C0910;P108;2024-05-18;4;0,15;Shopee;11.11
O00712;C0625;P171;2025-01-02;4;0,29;Website;11.11
O00713;C0701;P009;2025-06-02;2;0,16;App;Ramadhan
O00714;C0723;P039;2025-08-27;5;0,28;Tokopedia;12.12
O00715;C0410;P259;2025-02-17;3;0,34;Tokopedia;11.11
O00716;C0753;P084;2025-03-04;1;0,12;Website;Ramadhan
O00717;C0059;P184;2024-01-30;2;0,02;Tokopedia;12.12
O00718;C0540;P216;2025-06-22;1;0,15;Shopee;Ramadhan
O00719;C0897;P255;2025-06-30;4;0,28;Shopee;None
O00720;C0361;P032;2024-06-19;1;0,01;App;12.12
O00721;C0890;P142;2024-07-30;3;0,11;Tokopedia;12.12
O00722;C0146;P225;2024-11-03;5;0,39;Shopee;11.11
O00723;C0798;P272;2024-02-17;5;0,23;Website;11.11
O00724;C0483;P006;2025-12-29;3;0,3;App;Ramadhan
O00725;C0568;P109;2025-02-16;2;0,2;Website;12.12
O00726;C0634;P299;2025-06-25;3;0,31;Website;12.12
O00727;C0947;P129;2024-12-22;5;0,36;Website;11.11
O00728;C0290;P247;2025-06-22;1;0,35;App;11.11
O00729;C0590;P224;2024-06-27;1;0,33;Website;Ramadhan
O00730;C0378;P069;2024-07-31;4;0,22;Website;12.12
O00731;C0190;P055;2024-02-09;2;0,38;App;11.11
O00732;C0704;P232;2025-01-11;1;0,17;Tokopedia;11.11
O00733;C0519;P128;2024-10-15;1;0,19;Website;12.12
O00734;C0825;P285;2024-06-03;5;0,21;App;11.11
O00735;C0348;P264;2025-07-03;2;0,08;Shopee;Ramadhan
O00736;C0294;P297;2025-10-30;4;0,29;Tokopedia;12.12
O00737;C0397;P213;2024-03-21;2;0,19;App;12.12
O00738;C0990;P249;2025-08-18;4;0,32;App;11.11
O00739;C0330;P177;2025-10-08;4;0,03;Website;Ramadhan
O00740;C0456;P052;2025-04-28;3;0,11;Tokopedia;12.12
O00741;C0746;P122;2024-10-12;1;0,06;Shopee;Ramadhan
O00742;C0925;P215;2025-08-24;3;0,1;App;11.11
O00743;C0597;P039;2025-01-13;5;0,34;App;12.12
O00744;C0581;P188;2025-05-12;5;0,2;App;11.11
O00745;C0269;P132;2025-10-20;1;0,13;Website;None
O00746;C0001;P103;2025-02-02;2;0,35;Website;Ramadhan
O00747;C0384;P058;2024-09-17;4;0,2;Website;12.12
O00748;C0509;P023;2024-10-21;2;0,04;Shopee;12.12
O00749;C0043;P061;2024-04-17;4;0,29;Website;Ramadhan
O00750;C0100;P059;2025-11-29;4;0,16;Website;12.12
O00751;C0633;P052;2024-06-03;2;0,09;Website;Ramadhan
O00752;C0621;P278;2025-11-08;2;0,08;Tokopedia;12.12
O00753;C0600;P058;2025-07-30;2;0,24;Shopee;12.12
O00754;C0034;P201;2024-04-10;4;0,25;Tokopedia;Ramadhan
O00755;C0283;P086;2024-11-19;1;0,09;Website;12.12
O00756;C0794;P076;2024-11-25;3;0,39;Website;None
O00757;C0286;P230;2025-12-27;3;0,06;Website;11.11
O00758;C0127;P220;2025-07-09;4;0,17;Tokopedia;Ramadhan
O00759;C0201;P054;2024-03-11;2;0,35;Shopee;11.11
O00760;C0609;P171;2024-03-08;1;0,36;Tokopedia;None
O00761;C0566;P127;2024-08-13;3;0,18;Website;Ramadhan
O00762;C0222;P299;2024-10-24;3;0;Shopee;Ramadhan
O00763;C0417;P279;2024-12-15;3;0,06;App;11.11
O00764;C0786;P288;2025-02-02;3;0,15;Website;None
O00765;C0271;P300;2024-05-29;3;0,22;App;11.11
O00766;C0922;P117;2025-11-15;3;0,02;App;None
O00767;C0668;P231;2024-03-18;4;0,12;Shopee;12.12
O00768;C0210;P066;2025-10-20;3;0,23;Shopee;Ramadhan
O00769;C0895;P228;2025-03-20;1;0,06;App;None
O00770;C0759;P130;2024-08-03;3;0,22;Tokopedia;11.11
O00771;C0830;P252;2025-08-03;5;0,25;Tokopedia;11.11
O00772;C0222;P199;2025-11-25;4;0,33;Shopee;Ramadhan
O00773;C0927;P207;2024-02-04;4;0,06;App;12.12
O00774;C0935;P171;2025-03-22;1;0,3;App;11.11
O00775;C0996;P197;2024-12-31;2;0,29;App;12.12
O00776;C0689;P212;2025-08-03;3;0,05;App;Ramadhan
O00777;C0660;P123;2024-09-27;3;0,14;Shopee;Ramadhan
O00778;C0015;P190;2025-01-16;4;0,08;Tokopedia;11.11
O00779;C0184;P096;2024-11-24;5;0,34;App;None
O00780;C0457;P131;2024-09-03;2;0,34;Shopee;Ramadhan
O00781;C0928;P170;2025-09-07;4;0,05;App;Ramadhan
O00782;C0906;P125;2025-05-24;3;0,12;Tokopedia;11.11
O00783;C0487;P007;2025-04-27;4;0,33;Website;12.12
O00784;C0878;P174;2024-09-22;2;0,18;Shopee;12.12
O00785;C0797;P082;2024-03-04;4;0,24;App;11.11
O00786;C0776;P246;2024-06-25;4;0,31;Tokopedia;11.11
O00787;C0479;P043;2024-03-05;5;0,08;App;11.11
O00788;C0952;P008;2024-04-13;3;0,03;App;None
O00789;C0816;P004;2024-03-17;2;0,3;Tokopedia;11.11
O00790;C0952;P238;2024-01-11;1;0,1;Tokopedia;11.11
O00791;C0858;P164;2025-01-04;3;0,35;Shopee;12.12
O00792;C0623;P169;2024-03-14;3;0,38;Website;11.11
O00793;C0689;P026;2025-02-28;3;0,15;App;None
O00794;C0732;P213;2024-01-19;3;0,15;App;11.11
O00795;C0034;P076;2025-01-13;2;0,25;Shopee;12.12
O00796;C0853;P206;2025-05-20;2;0,33;App;12.12
O00797;C0656;P039;2024-04-10;3;0,16;Website;Ramadhan
O00798;C0859;P067;2025-09-10;3;0,17;Tokopedia;12.12
O00799;C0993;P119;2025-05-08;2;0,17;Shopee;12.12
O00800;C0157;P167;2024-10-03;3;0,13;App;None
O00801;C0243;P193;2025-02-04;2;0,33;Website;None
O00802;C0959;P242;2024-10-29;5;0,07;Shopee;11.11
O00803;C0653;P217;2024-02-28;5;0,2;Tokopedia;11.11
O00804;C0075;P202;2025-08-17;5;0,11;Shopee;None
O00805;C0498;P047;2025-03-09;1;0,38;Shopee;12.12
O00806;C0670;P098;2024-08-16;3;0,01;App;11.11
O00807;C0382;P232;2024-06-16;1;0,13;Tokopedia;11.11
O00808;C0783;P051;2025-06-22;1;0,38;Website;None
O00809;C0662;P093;2025-03-17;4;0,35;Shopee;Ramadhan
O00810;C0987;P116;2024-08-09;5;0,27;Shopee;12.12
O00811;C0297;P233;2025-05-13;5;0,32;App;11.11
O00812;C0674;P208;2024-03-17;3;0,11;Tokopedia;12.12
O00813;C0545;P178;2024-07-26;1;0,17;Shopee;12.12
O00814;C0808;P017;2024-12-04;5;0,03;Tokopedia;12.12
O00815;C0742;P132;2025-04-14;2;0,31;Shopee;None
O00816;C0117;P278;2024-04-23;1;0,25;Tokopedia;12.12
O00817;C0246;P296;2025-08-02;3;0,26;App;11.11
O00818;C0009;P068;2024-10-26;5;0,05;App;None
O00819;C0041;P163;2024-02-11;1;0,33;Website;11.11
O00820;C0712;P150;2025-07-31;2;0,14;Website;None
O00821;C0739;P137;2024-12-18;1;0,27;Tokopedia;Ramadhan
O00822;C0111;P096;2024-05-25;4;0,29;Website;12.12
O00823;C0435;P032;2025-12-22;3;0,38;Tokopedia;11.11
O00824;C0369;P176;2025-12-13;5;0,17;App;11.11
O00825;C0982;P039;2025-07-10;5;0,16;App;12.12
O00826;C0553;P225;2024-03-11;5;0,28;Website;None
O00827;C0014;P279;2024-01-10;5;0,28;Shopee;Ramadhan
O00828;C0237;P239;2025-02-02;3;0,34;Shopee;12.12
O00829;C0942;P212;2025-09-20;5;0,39;Shopee;11.11
O00830;C0608;P023;2024-04-12;5;0,19;Tokopedia;11.11
O00831;C0754;P129;2024-04-16;4;0,04;Tokopedia;None
O00832;C0304;P101;2024-07-31;4;0,27;Shopee;Ramadhan
O00833;C0522;P181;2024-09-03;5;0,05;Shopee;12.12
O00834;C0691;P280;2024-03-04;4;0,2;Website;None
O00835;C0254;P007;2024-11-03;1;0,06;Website;12.12
O00836;C0001;P141;2024-06-05;4;0,33;App;Ramadhan
O00837;C0676;P262;2025-09-13;4;0,02;Website;None
O00838;C0072;P046;2024-09-05;2;0,36;Shopee;11.11
O00839;C0455;P134;2024-08-17;1;0,32;Tokopedia;11.11
O00840;C0337;P062;2024-09-15;1;0,39;Tokopedia;Ramadhan
O00841;C0683;P001;2025-09-19;5;0,33;App;11.11
O00842;C0999;P061;2025-04-19;1;0,11;Shopee;Ramadhan
O00843;C0804;P078;2024-12-18;5;0,12;Website;None
O00844;C0177;P120;2024-06-14;5;0,09;Tokopedia;12.12
O00845;C0558;P234;2025-01-14;5;0,2;Tokopedia;11.11
O00846;C0377;P246;2024-05-10;1;0;Website;Ramadhan
O00847;C0672;P154;2024-02-08;2;0,1;App;Ramadhan
O00848;C0795;P288;2025-05-26;2;0,2;Tokopedia;11.11
O00849;C0988;P255;2025-03-09;5;0,24;Shopee;None
O00850;C0821;P111;2025-05-15;1;0,1;Website;12.12
O00851;C0648;P248;2024-01-19;5;0,07;Website;None
O00852;C0468;P020;2025-11-19;4;0,1;App;11.11
O00853;C0048;P052;2025-05-25;5;0,2;Shopee;Ramadhan
O00854;C0400;P283;2024-10-27;4;0,16;Shopee;11.11
O00855;C0990;P295;2025-08-17;2;0,05;Shopee;Ramadhan
O00856;C0587;P033;2025-10-17;2;0,31;Website;None
O00857;C0262;P225;2024-03-15;4;0,28;Tokopedia;Ramadhan
O00858;C0983;P081;2025-03-12;4;0,22;App;12.12
O00859;C0849;P130;2024-02-03;4;0,29;Tokopedia;None
