Order_ID;Courier;Shipping_Days;Status
O00881;AnterAja;3;Delivered
O00882;J&T;4;Delivered
O00883;J&T;9;Delivered
O00884;SiCepat;2;Delivered
O00885;JNE;8;Delivered
O00886;J&T;4;Delivered
O00887;SiCepat;2;Delivered
O00888;AnterAja;7;Late
O00889;J&T;10;Delivered
O00890;AnterAja;3;Delivered
O00891;SiCepat;4;Delivered
O00892;SiCepat;2;Late
O00893;AnterAja;10;Delivered
O00894;SiCepat;9;Delivered
O00895;SiCepat;1;Delivered
O00896;SiCepat;6;Delivered
O00897;J&T;8;Late
O00898;SiCepat;6;Cancelled
O00899;AnterAja;4;Delivered
O00900;JNE;9;Delivered
O00901;AnterAja;9;Delivered
O00902;SiCepat;3;Delivered
O00903;AnterAja;7;Late
O00904;SiCepat;1;Delivered
O00905;J&T;2;Cancelled
O00906;AnterAja;4;Delivered
O00907;AnterAja;5;Delivered
O00908;J&T;1;Delivered
O00909;SiCepat;2;Delivered
O00910;SiCepat;8;Late
O00911;JNE;1;Delivered
O00912;SiCepat;6;Delivered
O00913;JNE;3;Delivered
O00914;AnterAja;1;Delivered
O00915;J&T;7;Delivered
O00916;SiCepat;6;Delivered
O00917;SiCepat;5;Delivered
O00918;SiCepat;3;Delivered
O00919;AnterAja;1;Delivered
O00920;JNE;7;Delivered
O00921;J&T;3;Delivered
O00922;JNE;8;Delivered
O00923;AnterAja;10;Delivered
O00924;AnterAja;7;Delivered
O00925;AnterAja;10;Delivered
O00926;AnterAja;1;Delivered
O00927;AnterAja;7;Delivered
O00928;SiCepat;4;Delivered
O00929;JNE;5;Cancelled
O00930;SiCepat;7;Delivered
O00931;J&T;2;Delivered
O00932;J&T;9;Late
O00933;SiCepat;8;Delivered
O00934;J&T;9;Delivered
O00935;JNE;4;Delivered
O00936;AnterAja;10;Delivered
O00937;JNE;4;Delivered
O00938;J&T;8;Delivered
O00939;J&T;9;Delivered
O00940;J&T;10;Delivered
O00941;J&T;10;Delivered
O00942;JNE;2;Delivered
O00943;JNE;7;Delivered
O00944;SiCepat;2;Cancelled
O00945;JNE;7;Delivered
O00946;AnterAja;2;Delivered
O00947;J&T;7;Delivered
O00948;AnterAja;1;Late
O00949;JNE;1;Delivered
O00950;AnterAja;9;Delivered
O00951;JNE;8;Delivered
O00952;JNE;4;Delivered
O00953;AnterAja;1;Delivered
O00954;SiCepat;8;Returned
O00955;J&T;6;Delivered
O00956;AnterAja;7;Delivered
O00957;SiCepat;5;Delivered
O00958;JNE;2;Delivered
O00959;J&T;5;Delivered
O00960;AnterAja;8;Delivered
O00961;AnterAja;1;Delivered
O00962;AnterAja;3;Delivered
O00963;SiCepat;2;Delivered
O00964;SiCepat;7;Delivered
O00965;AnterAja;9;Delivered
O00966;AnterAja;5;Delivered
O00967;JNE;8;Delivered
O00968;AnterAja;3;Delivered
O00969;J&T;2;Delivered
O00970;AnterAja;4;Delivered
O00971;SiCepat;9;Delivered
O00972;AnterAja;10;Delivered
O00973;JNE;2;Delivered
O00974;SiCepat;2;Delivered
O00975;AnterAja;4;Cancelled
O00976;J&T;4;Delivered
O00977;AnterAja;9;Delivered
O00978;SiCepat;8;Delivered
O00979;SiCepat;4;Delivered
O00980;AnterAja;1;Late
O00981;AnterAja;4;Delivered
O00982;AnterAja;3;Delivered
O00983;J&T;2;Returned
O00984;J&T;8;Delivered
O00985;AnterAja;8;Delivered
O00986;J&T;6;Delivered
O00987;JNE;4;Returned
O00988;JNE;3;Delivered
O00989;AnterAja;4;Delivered
O00990;SiCepat;2;Delivered
O00991;SiCepat;4;Delivered
O00992;AnterAja;3;Delivered
O00993;AnterAja;9;Delivered
O00994;AnterAja;8;Delivered
O00995;SiCepat;9;Delivered
O00996;SiCepat;9;Delivered
O00997;J&T;9;Delivered
O00998;JNE;2;Returned
O00999;J&T;8;Delivered
O01000;J&T;9;Delivered
O01001;JNE;10;Delivered
O01002;SiCepat;10;Delivered
O01003;SiCepat;5;Delivered
O01004;JNE;1;Delivered
O01005;AnterAja;10;Delivered
O01006;SiCepat;9;Delivered
O01007;AnterAja;6;Delivered
O01008;AnterAja;1;Delivered
O01009;SiCepat;10;Delivered
O01010;JNE;7;Delivered
O01011;JNE;9;Delivered
O01012;SiCepat;3;Delivered
O01013;J&T;6;Delivered
O01014;JNE;2;Late
O01015;SiCepat;7;Delivered
O01016;JNE;4;Delivered
O01017;J&T;6;Delivered
O01018;SiCepat;7;Delivered
O01019;JNE;10;Delivered
O01020;J&T;6;Delivered
O01021;JNE;3;Delivered
O01022;J&T;5;Late
O01023;JNE;5;Delivered
O01024;AnterAja;4;Delivered
O01025;J&T;6;Delivered
O01026;SiCepat;3;Delivered
O01027;JNE;10;Delivered
O01028;AnterAja;3;Delivered
O01029;JNE;3;Delivered
O01030;JNE;3;Delivered
O01031;JNE;8;Delivered
O01032;J&T;7;Delivered
O01033;AnterAja;7;Delivered
O01034;J&T;7;Delivered
O01035;AnterAja;8;Delivered
O01036;J&T;1;Delivered
O01037;SiCepat;2;Delivered
O01038;J&T;9;Delivered
O01039;AnterAja;9;Delivered
O01040;JNE;7;Delivered
O01041;AnterAja;3;Delivered
O01042;J&T;5;Delivered
O01043;AnterAja;4;Delivered
O01044;SiCepat;9;Delivered
O01045;AnterAja;2;Delivered
O01046;J&T;10;Late
O01047;SiCepat;8;Cancelled
O01048;J&T;7;Late
O01049;JNE;4;Delivered
O01050;AnterAja;8;Delivered
O01051;AnterAja;3;Delivered
O01052;J&T;8;Delivered
O01053;AnterAja;4;Delivered
O01054;JNE;9;Delivered
O01055;SiCepat;9;Delivered
O01056;J&T;9;Cancelled
O01057;JNE;5;Delivered
O01058;JNE;7;Delivered
O01059;AnterAja;6;Delivered
O01060;J&T;6;Delivered
O01061;JNE;5;Cancelled
O01062;SiCepat;9;Delivered
O01063;SiCepat;1;Delivered
O01064;AnterAja;2;Late
O01065;AnterAja;4;Delivered
O01066;JNE;2;Delivered
O01067;AnterAja;8;Cancelled
O01068;JNE;9;Cancelled
O01069;SiCepat;10;Delivered
O01070;JNE;3;Delivered
O01071;AnterAja;1;Delivered
O01072;JNE;6;Delivered
O01073;AnterAja;7;Delivered
O01074;JNE;3;Delivered
O01075;J&T;2;Delivered
O01076;SiCepat;9;Delivered
O01077;JNE;6;Delivered
O01078;JNE;4;Delivered
O01079;JNE;8;Returned
O01080;AnterAja;8;Delivered
O01081;JNE;8;Delivered
O01082;JNE;4;Delivered
O01083;JNE;8;Delivered
O01084;JNE;8;Delivered
O01085;J&T;5;Delivered
O01086;AnterAja;4;Delivered
O01087;J&T;5;Delivered
O01088;SiCepat;2;Delivered
O01089;SiCepat;8;Delivered
O01090;JNE;2;Delivered
O01091;JNE;3;Delivered
O01092;AnterAja;2;Delivered
O01093;J&T;9;Late
O01094;JNE;7;Delivered
O01095;SiCepat;10;Delivered
O01096;AnterAja;7;Delivered
O01097;AnterAja;9;Delivered
O01098;JNE;6;Late
O01099;AnterAja;10;Delivered
O01100;AnterAja;10;Delivered
O01101;AnterAja;1;Delivered
O01102;SiCepat;3;Delivered
O01103;AnterAja;10;Delivered
O01104;J&T;1;Late
O01105;AnterAja;3;Delivered
O01106;SiCepat;2;Delivered
O01107;SiCepat;7;Delivered
O01108;SiCepat;2;Delivered
O01109;SiCepat;4;Delivered
O01110;AnterAja;5;Delivered
O01111;AnterAja;5;Delivered
O01112;JNE;1;Delivered
O01113;AnterAja;2;Delivered
O01114;JNE;5;Cancelled
O01115;SiCepat;1;Delivered
O01116;AnterAja;9;Delivered
O01117;JNE;4;Cancelled
O01118;AnterAja;3;Delivered
O01119;AnterAja;8;Late
O01120;SiCepat;2;Delivered
O01121;AnterAja;4;Delivered
O01122;JNE;1;Delivered
O01123;JNE;8;Delivered
O01124;J&T;9;Returned
O01125;AnterAja;8;Delivered
O01126;JNE;9;Delivered
O01127;SiCepat;2;Delivered
O01128;JNE;9;Delivered
O01129;JNE;3;Cancelled
O01130;J&T;2;Delivered
O01131;J&T;8;Delivered
O01132;JNE;10;Delivered
O01133;J&T;9;Delivered
O01134;SiCepat;3;Delivered
O01135;J&T;10;Delivered
O01136;JNE;1;Delivered
O01137;AnterAja;4;Returned
O01138;J&T;1;Delivered
O01139;J&T;2;Late
O01140;AnterAja;1;Delivered
O01141;SiCepat;3;Delivered
O01142;J&T;1;Delivered
O01143;SiCepat;10;Delivered
O01144;J&T;5;Returned
O01145;AnterAja;10;Delivered
O01146;JNE;10;Delivered
O01147;SiCepat;10;Delivered
O01148;JNE;7;Delivered
O01149;SiCepat;2;Delivered
O01150;JNE;7;Late
O01151;SiCepat;4;Delivered
O01152;SiCepat;5;Late
O01153;J&T;4;Delivered
O01154;SiCepat;3;Delivered
O01155;SiCepat;2;Delivered
O01156;AnterAja;4;Delivered
O01157;SiCepat;5;Late
O01158;SiCepat;2;Delivered
O01159;AnterAja;2;Delivered
O01160;JNE;9;Delivered
O01161;J&T;5;Delivered
O01162;SiCepat;1;Delivered
O01163;AnterAja;10;Delivered
O01164;AnterAja;4;Delivered
O01165;JNE;3;Delivered
O01166;J&T;2;Delivered
O01167;AnterAja;2;Delivered
O01168;J&T;8;Delivered
O01169;J&T;10;Delivered
O01170;J&T;9;Delivered
O01171;J&T;8;Delivered
O01172;AnterAja;3;Delivered
O01173;J&T;3;Delivered
O01174;J&T;3;Delivered
O01175;SiCepat;10;Late
O01176;J&T;10;Delivered
O01177;AnterAja;9;Delivered
O01178;AnterAja;6;Delivered
O01179;JNE;7;Delivered
O01180;SiCepat;1;Delivered
O01181;J&T;8;Delivered
O01182;J&T;3;Delivered
O01183;J&T;10;Delivered
O01184;J&T;8;Delivered
O01185;J&T;9;Delivered
O01186;JNE;6;Late
O01187;SiCepat;9;Delivered
O01188;J&T;8;Delivered
O01189;JNE;5;Late
O01190;JNE;8;Delivered
O01191;SiCepat;9;Delivered
O01192;AnterAja;5;Delivered
O01193;J&T;4;Delivered
O01194;AnterAja;10;Delivered
O01195;SiCepat;9;Delivered
O01196;SiCepat;1;Delivered
O01197;AnterAja;1;Delivered
O01198;SiCepat;6;Delivered
O01199;J&T;10;Late
O01200;J&T;3;Cancelled
O01201;SiCepat;10;Delivered
O01202;J&T;5;Delivered
O01203;JNE;2;Delivered
O01204;JNE;1;Delivered
O01205;SiCepat;10;Late
O01206;SiCepat;7;Delivered
O01207;AnterAja;8;Delivered
O01208;SiCepat;10;Cancelled
O01209;AnterAja;6;Delivered
O01210;JNE;7;Delivered
O01211;J&T;10;Cancelled
O01212;SiCepat;4;Delivered
O01213;SiCepat;4;Delivered
O01214;JNE;8;Delivered
O01215;JNE;3;Delivered
O01216;AnterAja;7;Delivered
O01217;AnterAja;5;Delivered
O01218;J&T;9;Delivered
O01219;JNE;10;Delivered
O01220;J&T;8;Late
O01221;J&T;6;Delivered
O01222;AnterAja;9;Delivered
O01223;J&T;9;Delivered
O01224;JNE;7;Delivered
O01225;SiCepat;5;Delivered
O01226;JNE;4;Late
O01227;AnterAja;5;Delivered
O01228;J&T;1;Delivered
O01229;AnterAja;8;Delivered
O01230;SiCepat;10;Delivered
O01231;SiCepat;8;Delivered
O01232;SiCepat;8;Delivered
O01233;JNE;3;Delivered
O01234;SiCepat;5;Delivered
O01235;AnterAja;9;Delivered
O01236;JNE;1;Delivered
O01237;SiCepat;7;Delivered
O01238;SiCepat;3;Returned
O01239;JNE;9;Delivered
O01240;SiCepat;6;Delivered
O01241;SiCepat;2;Delivered
O01242;AnterAja;8;Delivered
O01243;SiCepat;6;Delivered
O01244;J&T;8;Delivered
O01245;JNE;8;Late
O01246;J&T;6;Delivered
O01247;J&T;8;Delivered
O01248;J&T;2;Delivered
O01249;AnterAja;8;Delivered
O01250;SiCepat;4;Delivered
O01251;JNE;4;Delivered
O01252;SiCepat;3;Delivered
O01253;SiCepat;3;Delivered
O01254;SiCepat;9;Delivered
O01255;JNE;1;Delivered
O01256;J&T;1;Late
O01257;SiCepat;8;Delivered
O01258;AnterAja;10;Delivered
O01259;SiCepat;5;Delivered
O01260;AnterAja;2;Cancelled
O01261;SiCepat;6;Cancelled
O01262;J&T;4;Delivered
O01263;J&T;3;Delivered
O01264;J&T;3;Delivered
O01265;AnterAja;3;Delivered
O01266;J&T;4;Delivered
O01267;SiCepat;3;Delivered
O01268;SiCepat;3;Late
O01269;J&T;7;Delivered
O01270;SiCepat;5;Delivered
O01271;J&T;5;Delivered
O01272;AnterAja;1;Delivered
O01273;SiCepat;10;Delivered
O01274;AnterAja;4;Delivered
O01275;JNE;6;Delivered
O01276;SiCepat;2;Delivered
O01277;J&T;1;Delivered
O01278;SiCepat;9;Late
O01279;JNE;2;Delivered
O01280;AnterAja;2;Delivered
O01281;J&T;8;Delivered
O01282;AnterAja;4;Delivered
O01283;J&T;2;Delivered
O01284;J&T;10;Delivered
O01285;J&T;6;Delivered
O01286;J&T;9;Delivered
O01287;AnterAja;10;Delivered
O01288;J&T;1;Delivered
O01289;AnterAja;8;Delivered
O01290;J&T;9;Delivered
O01291;SiCepat;6;Late
O01292;SiCepat;10;Delivered
O01293;JNE;8;Delivered
O01294;JNE;4;Delivered
O01295;SiCepat;8;Delivered
O01296;JNE;1;Delivered
O01297;J&T;3;Delivered
O01298;AnterAja;6;Delivered
O01299;SiCepat;1;Delivered
O01300;JNE;8;Cancelled
O01301;AnterAja;3;Delivered
O01302;AnterAja;1;Delivered
O01303;J&T;2;Delivered
O01304;SiCepat;3;Delivered
O01305;JNE;7;Delivered
O01306;J&T;5;Delivered
O01307;AnterAja;6;Delivered
O01308;JNE;5;Delivered
O01309;J&T;7;Delivered
O01310;AnterAja;10;Delivered
O01311;J&T;7;Late
O01312;J&T;7;Delivered
O01313;SiCepat;3;Delivered
O01314;JNE;8;Delivered
O01315;SiCepat;10;Delivered
O01316;J&T;8;Delivered
O01317;JNE;3;Delivered
O01318;AnterAja;4;Delivered
O01319;JNE;10;Delivered
O01320;AnterAja;7;Delivered
O01321;AnterAja;1;Delivered
O01322;J&T;7;Delivered
O01323;AnterAja;3;Delivered
O01324;J&T;2;Delivered
O01325;SiCepat;2;Late
O01326;SiCepat;1;Delivered
O01327;SiCepat;9;Delivered
O01328;SiCepat;2;Delivered
O01329;J&T;1;Cancelled
O01330;AnterAja;1;Delivered
O01331;JNE;3;Delivered
O01332;AnterAja;2;Delivered
O01333;JNE;8;Delivered
O01334;J&T;5;Delivered
O01335;SiCepat;6;Delivered
O01336;JNE;3;Delivered
O01337;JNE;9;Late
O01338;J&T;3;Delivered
O01339;J&T;9;Delivered
O01340;JNE;3;Delivered
O01341;SiCepat;4;Delivered
O01342;SiCepat;2;Delivered
O01343;J&T;7;Late
O01344;SiCepat;3;Delivered
O01345;AnterAja;9;Delivered
O01346;JNE;5;Delivered
O01347;J&T;10;Cancelled
O01348;JNE;1;Delivered
O01349;J&T;7;Delivered
O01350;J&T;7;Late
O01351;SiCepat;8;Delivered
O01352;SiCepat;10;Delivered
O01353;SiCepat;9;Delivered
O01354;SiCepat;5;Delivered
O01355;SiCepat;6;Late
O01356;J&T;6;Delivered
O01357;JNE;3;Delivered
O01358;AnterAja;1;Delivered
O01359;AnterAja;6;Delivered
O01360;AnterAja;4;Delivered
O01361;AnterAja;10;Delivered
O01362;SiCepat;10;Delivered
O01363;AnterAja;10;Delivered
O01364;SiCepat;6;Cancelled
O01365;JNE;8;Delivered
O01366;AnterAja;10;Delivered
O01367;JNE;5;Delivered
O01368;J&T;1;Delivered
O01369;J&T;6;Delivered
O01370;JNE;9;Late
O01371;AnterAja;8;Delivered
O01372;AnterAja;6;Delivered
O01373;J&T;5;Delivered
O01374;J&T;6;Delivered
O01375;SiCepat;3;Delivered
O01376;SiCepat;8;Delivered
O01377;J&T;2;Late
O01378;J&T;1;Delivered
O01379;J&T;3;Delivered
O01380;SiCepat;7;Delivered
O01381;JNE;4;Delivered
O01382;AnterAja;5;Delivered
O01383;J&T;1;Late
O01384;SiCepat;4;Delivered
O01385;AnterAja;4;Delivered
O01386;JNE;6;Delivered
O01387;J&T;10;Delivered
O01388;SiCepat;5;Delivered
O01389;JNE;2;Delivered
O01390;AnterAja;6;Delivered
O01391;JNE;5;Delivered
O01392;JNE;10;Delivered
O01393;AnterAja;9;Delivered
O01394;J&T;10;Delivered
O01395;AnterAja;10;Late
O01396;SiCepat;7;Delivered
O01397;AnterAja;10;Delivered
O01398;AnterAja;1;Delivered
O01399;AnterAja;5;Delivered
O01400;SiCepat;8;Delivered
O01401;JNE;5;Delivered
O01402;SiCepat;4;Delivered
O01403;SiCepat;10;Late
O01404;AnterAja;4;Delivered
O01405;JNE;4;Delivered
O01406;AnterAja;1;Delivered
O01407;AnterAja;1;Delivered
O01408;AnterAja;1;Delivered
O01409;JNE;5;Delivered
O01410;JNE;9;Delivered
O01411;AnterAja;7;Delivered
O01412;SiCepat;1;Delivered
O01413;SiCepat;6;Delivered
O01414;SiCepat;2;Delivered
O01415;SiCepat;4;Delivered
O01416;J&T;5;Delivered
O01417;AnterAja;5;Delivered
O01418;JNE;2;Delivered
O01419;JNE;3;Delivered
O01420;AnterAja;8;Delivered
O01421;J&T;2;Delivered
O01422;SiCepat;3;Delivered
O01423;J&T;10;Delivered
O01424;JNE;7;Delivered
O01425;AnterAja;7;Delivered
O01426;JNE;2;Delivered
O01427;JNE;6;Delivered
O01428;SiCepat;1;Delivered
O01429;J&T;10;Delivered
O01430;AnterAja;2;Returned
O01431;J&T;10;Cancelled
O01432;JNE;3;Late
O01433;J&T;2;Delivered
O01434;SiCepat;8;Delivered
O01435;JNE;5;Late
O01436;AnterAja;6;Delivered
O01437;SiCepat;10;Cancelled
O01438;JNE;6;Delivered
O01439;JNE;4;Returned
O01440;JNE;8;Delivered
O01441;SiCepat;10;Delivered
O01442;J&T;10;Delivered
O01443;JNE;3;Delivered
O01444;SiCepat;2;Delivered
O01445;SiCepat;10;Cancelled
O01446;JNE;6;Late
O01447;J&T;2;Delivered
O01448;SiCepat;4;Delivered
O01449;J&T;8;Delivered
O01450;J&T;7;Delivered
O01451;SiCepat;6;Delivered
O01452;AnterAja;7;Delivered
O01453;J&T;6;Delivered
O01454;J&T;10;Delivered
O01455;JNE;6;Delivered
O01456;AnterAja;1;Delivered
O01457;J&T;7;Cancelled
O01458;AnterAja;9;Delivered
O01459;AnterAja;1;Delivered
O01460;J&T;2;Delivered
O01461;SiCepat;2;Delivered
O01462;AnterAja;8;Delivered
O01463;AnterAja;2;Delivered
O01464;SiCepat;6;Delivered
O01465;J&T;3;Delivered
O01466;J&T;2;Delivered
O01467;JNE;8;Delivered
O01468;AnterAja;6;Delivered
O01469;AnterAja;8;Delivered
O01470;AnterAja;6;Delivered
O01471;J&T;4;Delivered
O01472;AnterAja;6;Delivered
O01473;SiCepat;4;Delivered
O01474;AnterAja;9;Delivered
O01475;SiCepat;2;Delivered
O01476;J&T;8;Delivered
O01477;JNE;6;Delivered
O01478;SiCepat;5;Delivered
O01479;J&T;3;Delivered
O01480;SiCepat;6;Cancelled
O01481;J&T;6;Delivered
O01482;J&T;5;Delivered
O01483;SiCepat;10;Delivered
O01484;AnterAja;8;Returned
O01485;AnterAja;10;Delivered
O01486;J&T;4;Delivered
O01487;AnterAja;2;Delivered
O01488;J&T;8;Late
O01489;J&T;3;Delivered
O01490;J&T;1;Delivered
O01491;JNE;1;Delivered
O01492;AnterAja;3;Delivered
O01493;J&T;6;Delivered
O01494;JNE;8;Delivered
O01495;AnterAja;10;Delivered
O01496;J&T;2;Delivered
O01497;JNE;2;Delivered
O01498;AnterAja;7;Delivered
O01499;SiCepat;2;Delivered
O01500;AnterAja;5;Delivered
O01501;SiCepat;2;Delivered
O01502;J&T;3;Late
O01503;J&T;9;Delivered
O01504;AnterAja;9;Delivered
O01505;JNE;3;Late
O01506;SiCepat;10;Delivered
O01507;SiCepat;5;Delivered
O01508;AnterAja;3;Delivered
O01509;JNE;10;Delivered
O01510;JNE;9;Delivered
O01511;SiCepat;4;Delivered
O01512;SiCepat;3;Delivered
O01513;J&T;6;Delivered
O01514;J&T;2;Delivered
O01515;AnterAja;6;Delivered
O01516;J&T;6;Late
O01517;J&T;1;Delivered
O01518;AnterAja;10;Delivered
O01519;SiCepat;7;Late
O01520;J&T;7;Delivered
O01521;J&T;4;Delivered
O01522;J&T;2;Returned
O01523;JNE;4;Cancelled
O01524;AnterAja;2;Delivered
O01525;J&T;5;Delivered
O01526;JNE;3;Delivered
O01527;AnterAja;3;Delivered
O01528;AnterAja;5;Delivered
O01529;JNE;9;Cancelled
O01530;J&T;3;Delivered
O01531;SiCepat;3;Delivered
O01532;JNE;5;Delivered
O01533;J&T;9;Delivered
O01534;J&T;3;Delivered
O01535;AnterAja;3;Delivered
O01536;SiCepat;6;Delivered
O01537;AnterAja;4;Delivered
O01538;AnterAja;10;Delivered
O01539;JNE;4;Delivered
O01540;JNE;6;Delivered
O01541;SiCepat;9;Delivered
O01542;SiCepat;6;Delivered
O01543;JNE;8;Delivered
O01544;J&T;10;Delivered
O01545;J&T;2;Delivered
O01546;JNE;9;Delivered
O01547;AnterAja;6;Delivered
O01548;SiCepat;1;Delivered
O01549;JNE;7;Delivered
O01550;SiCepat;2;Delivered
O01551;JNE;10;Delivered
O01552;J&T;6;Delivered
O01553;JNE;9;Late
O01554;J&T;4;Delivered
O01555;SiCepat;6;Cancelled
O01556;JNE;10;Delivered
O01557;SiCepat;8;Delivered
O01558;AnterAja;9;Cancelled
O01559;JNE;6;Delivered
O01560;J&T;2;Delivered
O01561;JNE;9;Delivered
O01562;JNE;5;Delivered
O01563;JNE;3;Returned
O01564;SiCepat;6;Cancelled
O01565;SiCepat;4;Delivered
O01566;AnterAja;9;Delivered
O01567;J&T;3;Delivered
O01568;SiCepat;8;Delivered
O01569;AnterAja;6;Delivered
O01570;JNE;8;Delivered
O01571;J&T;3;Delivered
O01572;SiCepat;10;Delivered
O01573;AnterAja;5;Delivered
O01574;J&T;6;Returned
O01575;J&T;6;Delivered
O01576;J&T;7;Delivered
O01577;J&T;10;Delivered
O01578;JNE;5;Delivered
O01579;SiCepat;6;Delivered
O01580;JNE;6;Delivered
O01581;JNE;1;Delivered
O01582;SiCepat;1;Delivered
O01583;J&T;10;Delivered
O01584;SiCepat;10;Delivered
O01585;JNE;2;Delivered
O01586;JNE;5;Cancelled
O01587;SiCepat;2;Delivered
O01588;JNE;8;Delivered
O01589;SiCepat;10;Delivered
O01590;SiCepat;5;Delivered
O01591;J&T;4;Delivered
O01592;AnterAja;4;Delivered
O01593;JNE;1;Delivered
O01594;AnterAja;2;Late
O01595;J&T;5;Delivered
O01596;SiCepat;4;Delivered
O01597;J&T;10;Delivered
O01598;J&T;6;Delivered
O01599;AnterAja;9;Delivered
O01600;JNE;1;Delivered
O01601;J&T;4;Delivered
O01602;JNE;6;Delivered
O01603;J&T;2;Delivered
O01604;SiCepat;2;Cancelled
O01605;AnterAja;4;Delivered
O01606;JNE;1;Delivered
O01607;J&T;7;Delivered
O01608;SiCepat;10;Delivered
O01609;JNE;1;Late
O01610;J&T;10;Delivered
O01611;J&T;2;Delivered
O01612;SiCepat;8;Delivered
O01613;JNE;7;Delivered
O01614;JNE;7;Delivered
O01615;AnterAja;5;Delivered
O01616;SiCepat;6;Delivered
O01617;AnterAja;2;Delivered
O01618;SiCepat;4;Delivered
O01619;J&T;2;Delivered
O01620;J&T;8;Delivered
O01621;SiCepat;3;Delivered
O01622;J&T;2;Delivered
O01623;J&T;9;Delivered
O01624;SiCepat;4;Delivered
O01625;JNE;8;Delivered
O01626;JNE;6;Delivered
O01627;J&T;8;Cancelled
O01628;JNE;1;Delivered
O01629;JNE;3;Delivered
O01630;J&T;9;Delivered
O01631;J&T;1;Delivered
O01632;J&T;4;Delivered
O01633;JNE;4;Delivered
O01634;SiCepat;9;Delivered
O01635;J&T;2;Delivered
O01636;J&T;3;Delivered
O01637;SiCepat;6;Delivered
O01638;JNE;1;Delivered
O01639;AnterAja;2;Delivered
O01640;J&T;8;Delivered
O01641;SiCepat;9;Delivered
O01642;J&T;2;Late
O01643;J&T;2;Delivered
O01644;JNE;2;Delivered
O01645;JNE;10;Delivered
O01646;J&T;9;Delivered
O01647;J&T;4;Delivered
O01648;JNE;10;Cancelled
O01649;J&T;9;Returned
O01650;AnterAja;7;Delivered
O01651;SiCepat;7;Delivered
O01652;AnterAja;4;Cancelled
O01653;J&T;8;Late
O01654;SiCepat;4;Delivered
O01655;SiCepat;3;Delivered
O01656;SiCepat;6;Delivered
O01657;SiCepat;8;Delivered
O01658;JNE;4;Delivered
O01659;JNE;8;Late
O01660;SiCepat;2;Delivered
O01661;AnterAja;1;Returned
O01662;SiCepat;1;Delivered
O01663;SiCepat;1;Delivered
O01664;SiCepat;8;Delivered
O01665;JNE;1;Delivered
O01666;JNE;9;Delivered
O01667;JNE;10;Delivered
O01668;J&T;8;Delivered
O01669;J&T;5;Delivered
O01670;J&T;1;Delivered
O01671;JNE;7;Delivered
O01672;J&T;8;Delivered
O01673;J&T;5;Delivered
O01674;SiCepat;3;Late
O01675;J&T;7;Delivered
O01676;J&T;9;Delivered
O01677;AnterAja;10;Delivered
O01678;SiCepat;1;Delivered
O01679;JNE;3;Delivered
O01680;SiCepat;9;Delivered
O01681;SiCepat;4;Delivered
O01682;SiCepat;3;Late
O01683;SiCepat;8;Delivered
O01684;AnterAja;6;Delivered
O01685;SiCepat;10;Delivered
O01686;JNE;10;Delivered
O01687;AnterAja;3;Delivered
O01688;SiCepat;10;Late
O01689;J&T;10;Delivered
O01690;AnterAja;3;Delivered
O01691;SiCepat;4;Delivered
O01692;SiCepat;9;Delivered
O01693;SiCepat;1;Delivered
O01694;J&T;4;Delivered
O01695;SiCepat;3;Delivered
O01696;JNE;2;Delivered
O01697;AnterAja;8;Delivered
O01698;J&T;9;Delivered
O01699;SiCepat;9;Delivered
O01700;AnterAja;10;Delivered
O01701;J&T;9;Delivered
O01702;SiCepat;10;Delivered
O01703;J&T;3;Delivered
O01704;J&T;1;Delivered
O01705;SiCepat;7;Delivered
O01706;AnterAja;5;Delivered
O01707;SiCepat;1;Delivered
O01708;AnterAja;7;Delivered
O01709;AnterAja;10;Delivered
O01710;JNE;6;Delivered
O01711;JNE;2;Delivered
O01712;J&T;6;Delivered
O01713;SiCepat;9;Delivered
O01714;AnterAja;7;Delivered
O01715;JNE;2;Delivered
O01716;AnterAja;3;Delivered
O01717;SiCepat;2;Delivered
O01718;JNE;9;Delivered
O01719;J&T;9;Delivered
O01720;SiCepat;7;Delivered
O01721;SiCepat;4;Delivered
O01722;SiCepat;3;Delivered
O01723;JNE;9;Delivered
O01724;J&T;9;Delivered
O01725;SiCepat;7;Cancelled
O01726;AnterAja;2;Delivered
O01727;JNE;7;Returned
O01728;AnterAja;1;Delivered
O01729;AnterAja;9;Delivered
O01730;J&T;4;Delivered
O01731;SiCepat;8;Delivered
O01732;SiCepat;3;Delivered
