Order_ID;Rating;Review_Type
O01370;4;Positive
O01371;5;Positive
O01372;3;Neutral
O01373;3;Neutral
O01374;3;Neutral
O01375;2;Negative
O01376;1;Negative
O01377;3;Neutral
O01378;1;Negative
O01379;3;Neutral
O01380;4;Positive
O01381;2;Negative
O01382;5;Positive
O01383;5;Positive
O01384;3;Neutral
O01385;1;Negative
O01386;1;Negative
O01387;4;Positive
O01388;5;Positive
O01389;3;Neutral
O01390;4;Positive
O01391;2;Negative
O01392;5;Positive
O01393;5;Positive
O01394;4;Positive
O01395;2;Negative
O01396;2;Negative
O01397;2;Negative
O01398;4;Positive
O01399;1;Negative
O01400;2;Negative
O01401;2;Negative
O01402;3;Neutral
O01403;1;Negative
O01404;3;Neutral
O01405;5;Positive
O01406;1;Negative
O01407;1;Negative
O01408;1;Negative
O01409;2;Negative
O01410;2;Negative
O01411;5;Positive
O01412;4;Positive
O01413;3;Neutral
O01414;2;Negative
O01415;5;Positive
O01416;1;Negative
O01417;4;Positive
O01418;1;Negative
O01419;1;Negative
O01420;1;Negative
O01421;2;Negative
O01422;4;Positive
O01423;1;Negative
O01424;5;Positive
O01425;5;Positive
O01426;2;Negative
O01427;5;Positive
O01428;4;Positive
O01429;4;Positive
O01430;4;Positive
O01431;1;Negative
O01432;1;Negative
O01433;4;Positive
O01434;2;Negative
O01435;1;Negative
O01436;1;Negative
O01437;4;Positive
O01438;5;Positive
O01439;3;Neutral
O01440;3;Neutral
O01441;4;Positive
O01442;5;Positive
O01443;1;Negative
O01444;3;Neutral
O01445;2;Negative
O01446;4;Positive
O01447;5;Positive
O01448;5;Positive
O01449;1;Negative
O01450;5;Positive
O01451;1;Negative
O01452;4;Positive
O01453;4;Positive
O01454;3;Neutral
O01455;2;Negative
O01456;4;Positive
O01457;5;Positive
O01458;2;Negative
O01459;2;Negative
O01460;4;Positive
O01461;3;Neutral
O01462;1;Negative
O01463;5;Positive
O01464;4;Positive
O01465;5;Positive
O01466;5;Positive
O01467;3;Neutral
O01468;4;Positive
O01469;3;Neutral
O01470;3;Neutral
O01471;4;Positive
O01472;1;Negative
O01473;4;Positive
O01474;2;Negative
O01475;2;Negative
O01476;2;Negative
O01477;3;Neutral
O01478;1;Negative
O01479;4;Positive
O01480;3;Neutral
O01481;3;Neutral
O01482;3;Neutral
O01483;3;Neutral
O01484;1;Negative
O01485;5;Positive
O01486;3;Neutral
O01487;2;Negative
O01488;1;Negative
O01489;1;Negative
O01490;4;Positive
O01491;5;Positive
O01492;1;Negative
O01493;4;Positive
O01494;3;Neutral
O01495;2;Negative
O01496;1;Negative
O01497;4;Positive
O01498;2;Negative
O01499;1;Negative
O01500;1;Negative
O01501;3;Neutral
O01502;4;Positive
O01503;2;Negative
O01504;2;Negative
O01505;3;Neutral
O01506;2;Negative
O01507;1;Negative
O01508;3;Neutral
O01509;5;Positive
O01510;5;Positive
O01511;4;Positive
O01512;3;Neutral
O01513;4;Positive
O01514;4;Positive
O01515;5;Positive
O01516;5;Positive
O01517;2;Negative
O01518;1;Negative
O01519;5;Positive
O01520;5;Positive
O01521;2;Negative
O01522;4;Positive
O01523;1;Negative
O01524;2;Negative
O01525;5;Positive
O01526;3;Neutral
O01527;2;Negative
O01528;1;Negative
O01529;4;Positive
O01530;1;Negative
O01531;1;Negative
O01532;2;Negative
O01533;4;Positive
O01534;5;Positive
O01535;4;Positive
O01536;1;Negative
O01537;1;Negative
O01538;5;Positive
O01539;5;Positive
O01540;1;Negative
O01541;1;Negative
O01542;2;Negative
O01543;5;Positive
O01544;1;Negative
O01545;1;Negative
O01546;4;Positive
O01547;3;Neutral
O01548;4;Positive
O01549;1;Negative
O01550;5;Positive
O01551;3;Neutral
O01552;1;Negative
O01553;1;Negative
O01554;5;Positive
O01555;5;Positive
O01556;3;Neutral
O01557;3;Neutral
O01558;1;Negative
O01559;5;Positive
O01560;5;Positive
O01561;1;Negative
O01562;1;Negative
O01563;5;Positive
O01564;1;Negative
O01565;4;Positive
O01566;3;Neutral
O01567;5;Positive
O01568;2;Negative
O01569;2;Negative
O01570;1;Negative
O01571;5;Positive
O01572;4;Positive
O01573;1;Negative
O01574;3;Neutral
O01575;3;Neutral
O01576;2;Negative
O01577;1;Negative
O01578;1;Negative
O01579;3;Neutral
O01580;3;Neutral
O01581;4;Positive
O01582;3;Neutral
O01583;3;Neutral
O01584;2;Negative
O01585;5;Positive
O01586;3;Neutral
O01587;3;Neutral
O01588;1;Negative
O01589;3;Neutral
O01590;4;Positive
O01591;4;Positive
O01592;1;Negative
O01593;4;Positive
O01594;5;Positive
O01595;4;Positive
O01596;1;Negative
O01597;1;Negative
O01598;1;Negative
O01599;5;Positive
O01600;3;Neutral
O01601;3;Neutral
O01602;2;Negative
O01603;5;Positive
O01604;3;Neutral
O01605;1;Negative
O01606;5;Positive
O01607;3;Neutral
O01608;3;Neutral
O01609;4;Positive
O01610;5;Positive
O01611;4;Positive
O01612;1;Negative
O01613;1;Negative
O01614;3;Neutral
O01615;1;Negative
O01616;5;Positive
O01617;1;Negative
O01618;2;Negative
O01619;1;Negative
O01620;5;Positive
O01621;1;Negative
O01622;5;Positive
O01623;4;Positive
O01624;1;Negative
O01625;3;Neutral
O01626;2;Negative
O01627;2;Negative
O01628;3;Neutral
O01629;4;Positive
O01630;4;Positive
O01631;3;Neutral
O01632;4;Positive
O01633;2;Negative
O01634;3;Neutral
O01635;3;Neutral
O01636;2;Negative
O01637;1;Negative
O01638;3;Neutral
O01639;3;Neutral
O01640;2;Negative
O01641;3;Neutral
O01642;3;Neutral
O01643;4;Positive
O01644;1;Negative
O01645;4;Positive
O01646;5;Positive
O01647;4;Positive
O01648;4;Positive
O01649;4;Positive
O01650;4;Positive
O01651;1;Negative
O01652;1;Negative
O01653;1;Negative
O01654;1;Negative
O01655;1;Negative
O01656;3;Neutral
O01657;3;Neutral
O01658;5;Positive
O01659;3;Neutral
O01660;1;Negative
O01661;1;Negative
O01662;1;Negative
O01663;4;Positive
O01664;2;Negative
O01665;3;Neutral
O01666;5;Positive
O01667;4;Positive
O01668;2;Negative
O01669;2;Negative
O01670;1;Negative
O01671;1;Negative
O01672;5;Positive
O01673;4;Positive
O01674;1;Negative
O01675;4;Positive
O01676;4;Positive
O01677;2;Negative
O01678;4;Positive
O01679;5;Positive
O01680;3;Neutral
O01681;1;Negative
O01682;3;Neutral
O01683;3;Neutral
O01684;4;Positive
O01685;1;Negative
O01686;2;Negative
O01687;3;Neutral
O01688;1;Negative
O01689;5;Positive
O01690;3;Neutral
O01691;2;Negative
O01692;1;Negative
O01693;2;Negative
O01694;4;Positive
O01695;1;Negative
O01696;2;Negative
O01697;3;Neutral
O01698;5;Positive
O01699;3;Neutral
O01700;3;Neutral
O01701;4;Positive
O01702;3;Neutral
O01703;4;Positive
O01704;4;Positive
O01705;4;Positive
O01706;4;Positive
O01707;5;Positive
O01708;5;Positive
O01709;4;Positive
O01710;3;Neutral
O01711;2;Negative
O01712;3;Neutral
O01713;2;Negative
O01714;5;Positive
O01715;5;Positive
O01716;3;Neutral
O01717;2;Negative
O01718;4;Positive
O01719;4;Positive
O01720;1;Negative
O01721;5;Positive
O01722;1;Negative
O01723;5;Positive
O01724;3;Neutral
O01725;2;Negative
O01726;2;Negative
O01727;4;Positive
O01728;5;Positive
O01729;2;Negative
O01730;2;Negative
O01731;1;Negative
O01732;1;Negative
O01733;4;Positive
O01734;1;Negative
O01735;2;Negative
O01736;5;Positive
O01737;5;Positive
O01738;5;Positive
O01739;3;Neutral
O01740;5;Positive
O01741;4;Positive
O01742;2;Negative
O01743;2;Negative
O01744;4;Positive
O01745;3;Neutral
O01746;4;Positive
O01747;4;Positive
O01748;3;Neutral
O01749;4;Positive
O01750;2;Negative
O01751;2;Negative
O01752;5;Positive
O01753;3;Neutral
O01754;1;Negative
O01755;1;Negative
O01756;2;Negative
O01757;1;Negative
O01758;3;Neutral
O01759;5;Positive
O01760;2;Negative
O01761;1;Negative
O01762;1;Negative
O01763;5;Positive
O01764;5;Positive
O01765;3;Neutral
O01766;3;Neutral
O01767;2;Negative
O01768;1;Negative
O01769;4;Positive
O01770;4;Positive
O01771;1;Negative
O01772;3;Neutral
O01773;5;Positive
O01774;1;Negative
O01775;4;Positive
O01776;5;Positive
O01777;4;Positive
O01778;5;Positive
O01779;5;Positive
O01780;2;Negative
O01781;2;Negative
O01782;4;Positive
O01783;3;Neutral
O01784;2;Negative
O01785;5;Positive
O01786;3;Neutral
O01787;5;Positive
O01788;1;Negative
O01789;4;Positive
O01790;5;Positive
O01791;4;Positive
O01792;2;Negative
O01793;1;Negative
O01794;3;Neutral
O01795;3;Neutral
O01796;5;Positive
O01797;3;Neutral
O01798;4;Positive
O01799;3;Neutral
O01800;4;Positive
O01801;1;Negative
O01802;2;Negative
O01803;3;Neutral
O01804;1;Negative
O01805;2;Negative
O01806;2;Negative
O01807;5;Positive
O01808;2;Negative
O01809;2;Negative
O01810;4;Positive
O01811;4;Positive
O01812;4;Positive
O01813;5;Positive
O01814;1;Negative
O01815;2;Negative
O01816;1;Negative
O01817;5;Positive
O01818;1;Negative
O01819;5;Positive
O01820;1;Negative
O01821;4;Positive
O01822;1;Negative
O01823;1;Negative
O01824;4;Positive
O01825;4;Positive
O01826;2;Negative
O01827;5;Positive
O01828;2;Negative
O01829;4;Positive
O01830;4;Positive
O01831;4;Positive
O01832;4;Positive
O01833;3;Neutral
O01834;5;Positive
O01835;1;Negative
O01836;5;Positive
O01837;1;Negative
O01838;3;Neutral
O01839;3;Neutral
O01840;3;Neutral
O01841;3;Neutral
O01842;3;Neutral
O01843;4;Positive
O01844;4;Positive
O01845;5;Positive
O01846;5;Positive
O01847;2;Negative
O01848;1;Negative
O01849;1;Negative
O01850;4;Positive
O01851;3;Neutral
O01852;4;Positive
O01853;1;Negative
O01854;5;Positive
O01855;4;Positive
O01856;5;Positive
O01857;3;Neutral
O01858;4;Positive
O01859;2;Negative
O01860;5;Positive
O01861;2;Negative
O01862;2;Negative
O01863;4;Positive
O01864;4;Positive
O01865;3;Neutral
O01866;4;Positive
O01867;5;Positive
O01868;2;Negative
O01869;4;Positive
O01870;3;Neutral
O01871;4;Positive
O01872;2;Negative
O01873;4;Positive
O01874;5;Positive
O01875;2;Negative
O01876;1;Negative
O01877;1;Negative
O01878;5;Positive
O01879;2;Negative
O01880;3;Neutral
O01881;5;Positive
O01882;3;Neutral
O01883;4;Positive
O01884;4;Positive
O01885;1;Negative
O01886;2;Negative
O01887;5;Positive
O01888;1;Negative
O01889;3;Neutral
O01890;3;Neutral
O01891;2;Negative
O01892;5;Positive
O01893;5;Positive
O01894;3;Neutral
O01895;4;Positive
O01896;5;Positive
O01897;2;Negative
O01898;1;Negative
O01899;4;Positive
O01900;2;Negative
O01901;4;Positive
O01902;1;Negative
O01903;1;Negative
O01904;4;Positive
O01905;3;Neutral
O01906;2;Negative
O01907;5;Positive
O01908;5;Positive
O01909;5;Positive
O01910;3;Neutral
O01911;2;Negative
O01912;3;Neutral
O01913;3;Neutral
O01914;2;Negative
O01915;3;Neutral
O01916;2;Negative
O01917;2;Negative
O01918;3;Neutral
O01919;1;Negative
O01920;1;Negative
O01921;3;Neutral
O01922;2;Negative
O01923;3;Neutral
O01924;5;Positive
O01925;4;Positive
O01926;2;Negative
O01927;2;Negative
O01928;1;Negative
O01929;2;Negative
O01930;2;Negative
O01931;2;Negative
O01932;2;Negative
O01933;2;Negative
O01934;1;Negative
O01935;2;Negative
O01936;5;Positive
O01937;1;Negative
O01938;4;Positive
O01939;3;Neutral
O01940;2;Negative
O01941;1;Negative
O01942;2;Negative
O01943;1;Negative
O01944;5;Positive
O01945;2;Negative
O01946;4;Positive
O01947;4;Positive
O01948;4;Positive
O01949;1;Negative
O01950;5;Positive
O01951;1;Negative
O01952;2;Negative
O01953;3;Neutral
O01954;3;Neutral
O01955;2;Negative
O01956;5;Positive
O01957;1;Negative
O01958;2;Negative
O01959;5;Positive
O01960;2;Negative
O01961;5;Positive
O01962;4;Positive
O01963;2;Negative
O01964;4;Positive
O01965;4;Positive
O01966;3;Neutral
O01967;4;Positive
O01968;3;Neutral
O01969;5;Positive
O01970;4;Positive
O01971;3;Neutral
O01972;2;Negative
O01973;5;Positive
O01974;4;Positive
O01975;2;Negative
O01976;4;Positive
O01977;1;Negative
O01978;4;Positive
O01979;4;Positive
O01980;1;Negative
O01981;4;Positive
O01982;3;Neutral
O01983;1;Negative
O01984;2;Negative
O01985;4;Positive
O01986;5;Positive
O01987;3;Neutral
O01988;2;Negative
O01989;3;Neutral
O01990;3;Neutral
O01991;2;Negative
O01992;3;Neutral
O01993;3;Neutral
O01994;1;Negative
O01995;1;Negative
O01996;1;Negative
O01997;3;Neutral
O01998;4;Positive
O01999;3;Neutral
O02000;1;Negative
O02001;1;Negative
O02002;3;Neutral
O02003;3;Neutral
O02004;4;Positive
O02005;1;Negative
O02006;3;Neutral
O02007;1;Negative
O02008;1;Negative
O02009;4;Positive
O02010;1;Negative
O02011;2;Negative
O02012;1;Negative
O02013;4;Positive
O02014;5;Positive
O02015;4;Positive
O02016;2;Negative
O02017;3;Neutral
O02018;2;Negative
O02019;5;Positive
O02020;4;Positive
O02021;4;Positive
O02022;2;Negative
O02023;4;Positive
O02024;4;Positive
O02025;2;Negative
O02026;4;Positive
O02027;2;Negative
O02028;5;Positive
O02029;2;Negative
O02030;5;Positive
O02031;4;Positive
O02032;1;Negative
O02033;3;Neutral
O02034;2;Negative
O02035;5;Positive
O02036;2;Negative
O02037;4;Positive
O02038;5;Positive
O02039;1;Negative
O02040;1;Negative
O02041;4;Positive
O02042;1;Negative
O02043;4;Positive
O02044;5;Positive
O02045;3;Neutral
O02046;4;Positive
O02047;1;Negative
O02048;2;Negative
O02049;2;Negative
O02050;3;Neutral
O02051;3;Neutral
O02052;5;Positive
O02053;2;Negative
O02054;1;Negative
O02055;1;Negative
O02056;5;Positive
O02057;2;Negative
O02058;3;Neutral
O02059;3;Neutral
O02060;4;Positive
O02061;5;Positive
O02062;4;Positive
O02063;2;Negative
O02064;5;Positive
O02065;5;Positive
O02066;1;Negative
O02067;5;Positive
O02068;1;Negative
O02069;1;Negative
O02070;1;Negative
O02071;3;Neutral
O02072;1;Negative
O02073;1;Negative
O02074;1;Negative
O02075;3;Neutral
O02076;3;Neutral
O02077;3;Neutral
O02078;1;Negative
O02079;3;Neutral
O02080;3;Neutral
O02081;1;Negative
O02082;2;Negative
O02083;5;Positive
O02084;2;Negative
O02085;5;Positive
O02086;1;Negative
O02087;1;Negative
O02088;2;Negative
O02089;4;Positive
O02090;2;Negative
O02091;5;Positive
O02092;5;Positive
O02093;3;Neutral
O02094;2;Negative
O02095;4;Positive
O02096;4;Positive
O02097;2;Negative
O02098;1;Negative
O02099;3;Neutral
O02100;1;Negative
O02101;3;Neutral
O02102;5;Positive
O02103;3;Neutral
O02104;4;Positive
O02105;2;Negative
O02106;5;Positive
O02107;5;Positive
O02108;2;Negative
O02109;1;Negative
O02110;2;Negative
O02111;2;Negative
O02112;1;Negative
O02113;2;Negative
O02114;1;Negative
O02115;5;Positive
O02116;3;Neutral
O02117;5;Positive
O02118;3;Neutral
O02119;4;Positive
O02120;5;Positive
O02121;5;Positive
O02122;4;Positive
O02123;1;Negative
O02124;5;Positive
O02125;1;Negative
O02126;4;Positive
O02127;2;Negative
O02128;3;Neutral
O02129;1;Negative
O02130;2;Negative
O02131;2;Negative
O02132;3;Neutral
O02133;5;Positive
O02134;3;Neutral
O02135;1;Negative
O02136;5;Positive
O02137;1;Negative
O02138;5;Positive
O02139;4;Positive
O02140;1;Negative
O02141;4;Positive
O02142;3;Neutral
O02143;2;Negative
O02144;5;Positive
O02145;5;Positive
O02146;2;Negative
O02147;5;Positive
O02148;3;Neutral
O02149;4;Positive
O02150;3;Neutral
O02151;1;Negative
O02152;1;Negative
O02153;4;Positive
O02154;4;Positive
O02155;1;Negative
O02156;1;Negative
O02157;4;Positive
O02158;5;Positive
O02159;2;Negative
O02160;3;Neutral
O02161;3;Neutral
O02162;1;Negative
O02163;2;Negative
O02164;5;Positive
O02165;3;Neutral
O02166;4;Positive
O02167;3;Neutral
O02168;3;Neutral
O02169;2;Negative
O02170;2;Negative
O02171;5;Positive
O02172;5;Positive
O02173;3;Neutral
O02174;1;Negative
O02175;5;Positive
O02176;2;Negative
O02177;2;Negative
O02178;1;Negative
O02179;4;Positive
O02180;3;Neutral
O02181;3;Neutral
O02182;5;Positive
O02183;4;Positive
O02184;5;Positive
O02185;1;Negative
O02186;5;Positive
O02187;5;Positive
O02188;3;Neutral
O02189;2;Negative
O02190;3;Neutral
O02191;2;Negative
O02192;5;Positive
O02193;4;Positive
O02194;5;Positive
O02195;5;Positive
O02196;5;Positive
O02197;1;Negative
O02198;3;Neutral
O02199;2;Negative
O02200;2;Negative
O02201;2;Negative
O02202;4;Positive
O02203;5;Positive
O02204;2;Negative
O02205;4;Positive
O02206;4;Positive
O02207;5;Positive
O02208;5;Positive
O02209;1;Negative
O02210;4;Positive
O02211;3;Neutral
O02212;1;Negative
O02213;5;Positive
O02214;1;Negative
O02215;1;Negative
O02216;1;Negative
O02217;2;Negative
O02218;5;Positive
O02219;2;Negative
O02220;2;Negative
O02221;3;Neutral
O02222;4;Positive
O02223;3;Neutral
O02224;4;Positive
O02225;3;Neutral
O02226;5;Positive
O02227;3;Neutral
O02228;5;Positive
O02229;5;Positive
O02230;2;Negative
O02231;4;Positive
O02232;2;Negative
O02233;2;Negative
O02234;4;Positive
O02235;1;Negative
O02236;5;Positive
O02237;1;Negative
O02238;2;Negative
O02239;4;Positive
O02240;4;Positive
O02241;4;Positive
O02242;1;Negative
O02243;2;Negative
O02244;4;Positive
O02245;4;Positive
O02246;2;Negative
O02247;1;Negative
O02248;3;Neutral
O02249;3;Neutral
O02250;1;Negative
O02251;2;Negative
O02252;4;Positive
O02253;5;Positive
O02254;3;Neutral
O02255;4;Positive
O02256;4;Positive
O02257;1;Negative
O02258;4;Positive
O02259;1;Negative
O02260;5;Positive
O02261;4;Positive
O02262;1;Negative
O02263;3;Neutral
O02264;1;Negative
O02265;5;Positive
O02266;3;Neutral
O02267;1;Negative
O02268;1;Negative
O02269;1;Negative
O02270;4;Positive
O02271;3;Neutral
O02272;5;Positive
O02273;5;Positive
O02274;4;Positive
O02275;1;Negative
O02276;5;Positive
O02277;5;Positive
O02278;1;Negative
O02279;4;Positive
O02280;2;Negative
O02281;5;Positive
O02282;3;Neutral
O02283;4;Positive
O02284;4;Positive
O02285;5;Positive
O02286;5;Positive
O02287;5;Positive
O02288;3;Neutral
O02289;4;Positive
O02290;4;Positive
O02291;1;Negative
O02292;1;Negative
O02293;3;Neutral
O02294;4;Positive
O02295;2;Negative
O02296;3;Neutral
O02297;3;Neutral
O02298;1;Negative
O02299;2;Negative
O02300;3;Neutral
O02301;2;Negative
O02302;3;Neutral
O02303;2;Negative
O02304;1;Negative
O02305;2;Negative
O02306;3;Neutral
O02307;1;Negative
O02308;4;Positive
O02309;5;Positive
O02310;5;Positive
O02311;4;Positive
O02312;2;Negative
O02313;1;Negative
O02314;1;Negative
O02315;5;Positive
O02316;1;Negative
O02317;3;Neutral
O02318;4;Positive
O02319;3;Neutral
O02320;3;Neutral
O02321;5;Positive
O02322;5;Positive
O02323;1;Negative
O02324;1;Negative
O02325;2;Negative
O02326;4;Positive
O02327;3;Neutral
O02328;1;Negative
O02329;2;Negative
O02330;5;Positive
O02331;1;Negative
O02332;1;Negative
O02333;4;Positive
O02334;5;Positive
O02335;4;Positive
O02336;4;Positive
O02337;4;Positive
O02338;3;Neutral
O02339;2;Negative
O02340;5;Positive
O02341;2;Negative
O02342;3;Neutral
O02343;2;Negative
O02344;3;Neutral
O02345;3;Neutral
O02346;1;Negative
O02347;3;Neutral
O02348;3;Neutral
O02349;4;Positive
O02350;2;Negative
O02351;3;Neutral
O02352;1;Negative
O02353;2;Negative
O02354;1;Negative
O02355;4;Positive
O02356;4;Positive
O02357;1;Negative
O02358;4;Positive
O02359;5;Positive
O02360;3;Neutral
O02361;3;Neutral
O02362;5;Positive
O02363;3;Neutral
O02364;4;Positive
O02365;5;Positive
O02366;1;Negative
O02367;2;Negative
O02368;3;Neutral
O02369;5;Positive
O02370;3;Neutral
O02371;1;Negative
O02372;3;Neutral
O02373;1;Negative
O02374;2;Negative
O02375;1;Negative
O02376;3;Neutral
O02377;4;Positive
O02378;2;Negative
O02379;1;Negative
O02380;4;Positive
O02381;4;Positive
O02382;4;Positive
O02383;3;Neutral
O02384;2;Negative
O02385;5;Positive
O02386;4;Positive
O02387;3;Neutral
O02388;1;Negative
O02389;1;Negative
O02390;4;Positive
O02391;5;Positive
O02392;1;Negative
